face_images_1,face_images_2,pos_1,pos_2,trials_30.thisRepN,trials_30.thisTrialN,trials_30.thisN,trials_30.thisIndex,main_1.thisRepN,main_1.thisTrialN,main_1.thisN,main_1.thisIndex,main_2.thisRepN,main_2.thisTrialN,main_2.thisN,main_2.thisIndex,main_3.thisRepN,main_3.thisTrialN,main_3.thisN,main_3.thisIndex,main_4.thisRepN,main_4.thisTrialN,main_4.thisN,main_4.thisIndex,thisRow.t,notes,Instruction.started,text_Welcome.started,key_space.started,Instruction.stopped,key_space.keys,key_space.rt,key_space.duration,gap.started,text_gap.started,gap.stopped,plus.started,plus__.started,plus.stopped,trial_30.started,image_1.started,image_2.started,trial_resp.started,image_1.stopped,image_2.stopped,trial_30.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,text_gap.stopped,plus__.stopped,Instruction_1.started,text_instruct.started,space_resp.started,Instruction_1.stopped,space_resp.keys,space_resp.rt,space_resp.duration,gap_1.started,gap__1.started,gap__1.stopped,gap_1.stopped,plus_1.started,plus__1.started,plus__1.stopped,plus_1.stopped,Block_1.started,image_1_set_1.started,image_2_set_1.started,resp_1.started,image_1_set_1.stopped,image_2_set_1.stopped,Block_1.stopped,resp_1.keys,resp_1.rt,resp_1.duration,Instuct_2.started,text_block2.started,space_resp_2.started,Instuct_2.stopped,space_resp_2.keys,space_resp_2.rt,space_resp_2.duration,gap_2.started,gap__2.started,gap__2.stopped,gap_2.stopped,plus_2.started,plus__2.started,plus__2.stopped,plus_2.stopped,Block_2.started,image_1_set_2.started,image_2_set_2.started,resp_2.started,image_1_set_2.stopped,image_2_set_2.stopped,Block_2.stopped,resp_2.keys,resp_2.rt,resp_2.duration,Instruct_3.started,text_block3.started,space_resp_3.started,Instruct_3.stopped,space_resp_3.keys,space_resp_3.rt,space_resp_3.duration,gap_3.started,gap__3.started,gap__3.stopped,gap_3.stopped,plus_3.started,plus__3.started,plus__3.stopped,plus_3.stopped,Block_3.started,image_1_set_3.started,image_2_set_3.started,resp_3.started,image_1_set_3.stopped,image_2_set_3.stopped,Block_3.stopped,resp_3.keys,resp_3.rt,resp_3.duration,Instruct_4.started,text_block4.started,space_resp_4.started,Instruct_4.stopped,space_resp_4.keys,space_resp_4.rt,space_resp_4.duration,gap_4.started,gap__4.started,gap_4.stopped,plus_4.started,plus___4.started,plus_4.stopped,Block_4.started,image_1_set_4.started,image_2_set_4.started,resp_4.started,image_1_set_4.stopped,image_2_set_4.stopped,Block_4.stopped,resp_4.keys,resp_4.rt,resp_4.duration,gap__4.stopped,plus___4.stopped,end.started,text_3.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/10n.tiff,images/10n.tiff,,,,,,,4,1,25,2,,,,,,,,,,,,,307.8145519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.8016594,307.8145519,308.3145434,308.2989254,308.2989737,308.3145434,308.52076099999994,308.49892800000003,308.49897649999997,308.52076099999994,308.52076099999994,308.52076099999994,309.0310352999999,309.0310352999999,309.81623640000004,['z'],[1.2929950999999846],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,4,2,26,1,,,,,,,,,,,,,309.8307352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.8177679,309.8307352,310.3306347999999,310.31484240000003,310.3148902,310.3306347999999,310.53679270000003,310.51481799999993,310.514874,310.53679270000003,310.53679270000003,310.53679270000003,311.04702849999995,311.04702849999995,311.79719959999994,['m'],[1.2453684999999268],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,4,3,27,5,,,,,,,,,,,,,311.81321629999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.79769819999996,311.81321629999997,312.3131516,312.29749609999993,312.2975386,312.3131516,312.51989580000003,312.49754060000004,312.4975834,312.51989580000003,312.51989580000003,312.51989580000003,313.0296815,313.0296815,313.98131299999994,['z'],[1.447077400000012],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,4,4,28,0,,,,,,,,,,,,,313.99602450000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.98284169999994,313.99602450000003,314.4958645,314.48017039999996,314.4802272,314.4958645,314.7013757,314.6801235,314.6801652,314.7013757,314.7013757,314.7013757,315.21225669999995,315.21225669999995,317.9467921,['z'],[3.2410315000000764],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,4,5,29,4,,,,,,,,,,,,,317.96133649999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.94834039999995,317.96133649999996,318.4611927,318.44558019999994,318.44562179999997,318.4611927,318.66666489999994,318.6455597,318.64560439999997,318.66666489999994,318.66666489999994,318.66666489999994,319.1776789,319.1776789,320.09624489999993,['z'],[1.4268654999999626],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,5,0,30,1,,,,,,,,,,,,,320.1106024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0978385,320.1106024,320.6104409,320.5949547999999,320.5950131,320.6104409,320.8185752,320.79482579999996,320.79487969999997,320.8185752,320.8185752,320.8185752,321.32698809999994,321.32698809999994,322.96164319999997,['m'],[2.131486999999993],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,5,1,31,0,,,,,,,,,,,,,322.97642349999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.96312529999994,322.97642349999995,323.4762192,323.4605214,323.4605764,323.4762192,323.68274949999994,323.660381,323.6604564,323.68274949999994,323.68274949999994,323.68274949999994,324.1926963,324.1926963,325.22759979999995,['z'],[1.5310323999999582],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,5,2,32,3,,,,,,,,,,,,,325.24225029999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.2292018,325.24225029999997,325.7422264,325.7265653,325.7266136,325.7422264,325.94763159999997,325.9264609,325.9265045,325.94763159999997,325.94763159999997,325.94763159999997,326.4585827,326.4585827,327.96072439999995,['m'],[2.010192200000006],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,5,3,33,5,,,,,,,,,,,,,327.9748438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.96229809999994,327.9748438,328.47467349999994,328.4588025,328.4588451,328.47467349999994,328.6796745,328.6588095,328.65885499999996,328.6796745,328.6796745,328.6796745,329.1910396,329.1910396,330.49236949999994,['z'],[1.7977951000000303],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,5,4,34,4,,,,,,,,,,,,,330.50709879999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.49393459999993,330.50709879999994,331.0069991,330.99140299999993,330.9914445,331.0069991,331.21515489999996,331.1914552,331.1915046,331.21515489999996,331.21515489999996,331.21515489999996,331.72357629999993,331.72357629999993,332.7082953,['z'],[1.4786957999999686],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,5,5,35,2,,,,,,,,,,,,,332.7231992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.7099989,332.7231992,333.22304649999995,333.2072529,333.2072964999999,333.22304649999995,333.42811179999995,333.4072065,333.4072515,333.42811179999995,333.42811179999995,333.42811179999995,333.93947999999995,333.93947999999995,335.10753129999995,['z'],[1.6654206000000613],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,6,0,36,3,,,,,,,,,,,,,335.1223421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.1089351,335.1223421,335.62222879999996,335.6064965,335.60654199999993,335.62222879999996,335.82832089999994,335.8064672,335.8065151,335.82832089999994,335.82832089999994,335.82832089999994,336.33876219999996,336.33876219999996,337.5736307,['m'],[1.7298159000000624],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,6,1,37,2,,,,,,,,,,,,,337.58832920000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5750916,337.58832920000003,338.08815109999995,338.07247949999993,338.0725279,338.08815109999995,338.2948564,338.27238559999995,338.27243559999994,338.2948564,338.2948564,338.2948564,338.80452399999996,338.80452399999996,340.222785,['z'],[1.911299500000041],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,6,2,38,5,,,,,,,,,,,,,340.23743829999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.2243001,340.23743829999995,340.73731689999994,340.7217109,340.72176029999997,340.73731689999994,340.9441745,340.92153389999993,340.921584,340.9441745,340.9441745,340.9441745,341.45364620000004,341.45364620000004,342.48863979999993,['z'],[1.533260999999925],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,6,3,39,0,,,,,,,,,,,,,342.50321619999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.4902444,342.50321619999994,343.0030681,342.9874319,342.98747339999994,343.0030681,343.2081745,343.1874066,343.18744780000003,343.2081745,343.2081745,343.2081745,343.7195943,343.7195943,344.9544309,['z'],[1.741952099999935],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,6,4,40,1,,,,,,,,,,,,,344.96914169999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.955985,344.96914169999997,345.46901399999996,345.4530805,345.4531268,345.46901399999996,345.6741354,345.6531901,345.6532351,345.6741354,345.6741354,345.6741354,346.1854964,346.1854964,347.1204677,['m'],[1.4360492999999224],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,6,5,41,4,,,,,,,,,,,,,347.13510809999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.12237439999996,347.13510809999997,347.63502149999994,347.619386,347.61943319999995,347.63502149999994,347.84218089999996,347.8193011,347.8193451,347.84218089999996,347.84218089999996,347.84218089999996,348.35141930000003,348.35141930000003,349.16983220000003,['z'],[1.3239347999999609],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,7,0,42,4,,,,,,,,,,,,,349.18441939999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.1715019,349.18441939999997,349.68414509999997,349.66781380000003,349.6678298,349.68414509999997,349.8909113,349.86857359999993,349.8686157,349.8909113,349.8909113,349.8909113,350.400635,350.400635,352.7686828,['z'],[2.8665613000000576],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,7,1,43,5,,,,,,,,,,,,,352.7833371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.7703833,352.7833371,353.2830839,353.26743759999994,353.26747929999993,353.2830839,353.488711,353.46746619999993,353.4675096,353.488711,353.488711,353.488711,353.99946889999995,353.99946889999995,354.86782079999995,['z'],[1.3735940999999912],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,7,2,44,2,,,,,,,,,,,,,354.8824566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.8691850999999,354.8824566,355.3824553,355.3668135,355.3668618,355.3824553,355.5877851999999,355.5667695,355.56681339999994,355.5877851999999,355.5877851999999,355.5877851999999,356.09876749999995,356.09876749999995,357.5669688,['z'],[1.970593000000008],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,7,3,45,0,,,,,,,,,,,,,357.5817046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.5685988999999,357.5817046,358.08150770000003,358.06583629999994,358.06587640000004,358.08150770000003,358.28782929999994,358.26578709999995,358.2658316,358.28782929999994,358.28782929999994,358.28782929999994,358.79788219999995,358.79788219999995,359.6661985,['z'],[1.373579100000029],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,7,4,46,3,,,,,,,,,,,,,359.68093659999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.6677093,359.68093659999994,360.18083459999997,360.16516959999996,360.16521259999996,360.18083459999997,360.3860761,360.36517309999994,360.36521799999997,360.3860761,360.3860761,360.3860761,360.897211,360.897211,361.7821991,['m'],[1.3795815999999377],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,7,5,47,1,,,,,,,,,,,,,361.79683299999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.78373199999993,361.79683299999994,362.29675689999993,362.2812194,362.28126489999994,362.29675689999993,362.5020556,362.48114989999993,362.48119249999996,362.5020556,362.5020556,362.5020556,363.01330349999995,363.01330349999995,364.0482811,['m'],[1.5356320999999298],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,8,0,48,5,,,,,,,,,,,,,364.0628545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0498551,364.0628545,364.5627636,364.5469719999999,364.54701429999994,364.5627636,364.76819099999994,364.7469424,364.74706569999995,364.76819099999994,364.76819099999994,364.76819099999994,365.27922110000003,365.27922110000003,366.0640481,['z'],[1.2854171999999835],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,8,1,49,0,,,,,,,,,,,,,366.07884199999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.0656048,366.07884199999995,366.57881449999996,366.5631345,366.5632029,366.57881449999996,366.7851857,366.76308520000003,366.76313539999995,366.7851857,366.7851857,366.7851857,367.2951592,367.2951592,368.2799541,['z'],[1.477170000000001],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,8,2,50,3,,,,,,,,,,,,,368.29480199999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.28152859999994,368.29480199999995,368.79466969999993,368.7791087,368.7791567,368.79466969999993,369.001878,368.97896529999997,368.97901339999993,369.001878,369.001878,369.001878,369.51121069999994,369.51121069999994,370.2629609,['m'],[1.2515642000000753],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,8,3,51,2,,,,,,,,,,,,,370.2775743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.2643838999999,370.2775743,370.77741,370.7616969,370.7617456,370.77741,370.98416219999996,370.96174030000003,370.9617924,370.98416219999996,370.98416219999996,370.98416219999996,371.49365559999995,371.49365559999995,372.3126395,['z'],[1.3258740999999645],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,8,4,52,1,,,,,,,,,,,,,372.3269171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.3142086,372.3269171,372.82674579999997,372.8111703,372.811216,372.82674579999997,373.03362899999996,373.0109822,373.0110319,373.03362899999996,373.03362899999996,373.03362899999996,373.5430783,373.5430783,374.2947099,['m'],[1.2518158999999969],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,8,5,53,4,,,,,,,,,,,,,374.30953919999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.2962762,374.30953919999996,374.8094524,374.79364119999997,374.79368919999996,374.8094524,375.01593799999995,374.99356819999997,374.99361619999996,375.01593799999995,375.01593799999995,375.01593799999995,375.5258475,375.5258475,376.3109612,['z'],[1.286091899999974],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,9,0,54,1,,,,,,,,,,,,,376.32555009999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.3125547,376.32555009999993,376.82538889999995,376.8096674,376.8097157,376.82538889999995,377.03277469999995,377.0096875,377.0097387,377.03277469999995,377.03277469999995,377.03277469999995,377.5417505,377.5417505,378.89334709999997,['m'],[1.8528478000000632],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,9,1,55,2,,,,,,,,,,,,,378.9079933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.8948786,378.9079933,379.4078913,379.39215039999993,379.39221219999996,379.4078913,379.6151223,379.59213700000004,379.5921907,379.6151223,379.6151223,379.6151223,380.12429449999996,380.12429449999996,380.9924365,['z'],[1.3673071000000618],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,9,2,56,5,,,,,,,,,,,,,381.00727709999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.99400109999993,381.00727709999995,381.5071635,381.4913969,381.49144010000003,381.5071635,381.7117305,381.6911151,381.6911581,381.7117305,381.7117305,381.7117305,382.2236111,382.2236111,383.79172309999996,['z'],[2.0700144999999566],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,9,3,57,0,,,,,,,,,,,,,383.806351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.79328819999995,383.806351,384.30623510000004,384.2906407,384.29068709999996,384.30623510000004,384.51189059999996,384.4903933,384.4904349,384.51189059999996,384.51189059999996,384.51189059999996,385.0226962,385.0226962,385.8244093,['z'],[1.301679599999943],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,9,4,58,3,,,,,,,,,,,,,385.8389216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.8260598,385.8389216,386.3388575999999,386.3231751,386.3232238,386.3388575999999,386.544366,386.5231962,386.52325549999995,386.544366,386.544366,386.544366,387.05536190000004,387.05536190000004,387.87236839999997,['m'],[1.3175260000000435],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,9,5,59,4,,,,,,,,,,,,,387.8881998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.87292999999994,387.8881998,388.38818580000003,388.3725794,388.37262329999993,388.38818580000003,388.59336790000003,388.5724458,388.5724863,388.59336790000003,388.59336790000003,388.59336790000003,389.10469099999995,389.10469099999995,390.1231565,['z'],[1.5243272999999817],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.1242548999999,390.1375609,390.1375609,393.37127960000004,space,3.2201278,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,0,0,0,3,,,,,,,,,393.3865553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.3788056,393.3865553,393.8864286,393.8707447,393.8707943,393.8864286,394.11843459999994,394.07072479999994,394.07077780000003,394.11843459999994,394.11843459999994,394.11843459999994,394.6195711,394.6195711,395.9373572,['z'],[1.815048000000047],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,0,1,1,2,,,,,,,,,395.95233609999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.93958989999993,395.95233609999997,396.4522348,396.4365307,396.43657909999996,396.4522348,396.65863329999996,396.63653329999994,396.6365837,396.65863329999996,396.65863329999996,396.65863329999996,397.16885069999995,397.16885069999995,398.3867872,['m'],[1.715075899999988],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320307,001,2024-07-30_13h16.21.027,final,2024.1.5,None,2024-07-30 13h16.25.135378 +0530,
