face_images_1,face_images_2,pos_1,pos_2,trials_30.thisRepN,trials_30.thisTrialN,trials_30.thisN,trials_30.thisIndex,main_1.thisRepN,main_1.thisTrialN,main_1.thisN,main_1.thisIndex,main_2.thisRepN,main_2.thisTrialN,main_2.thisN,main_2.thisIndex,main_3.thisRepN,main_3.thisTrialN,main_3.thisN,main_3.thisIndex,main_4.thisRepN,main_4.thisTrialN,main_4.thisN,main_4.thisIndex,thisRow.t,notes,Instruction.started,text_Welcome.started,key_space.started,Instruction.stopped,key_space.keys,key_space.rt,key_space.duration,gap.started,text_gap.started,gap.stopped,plus.started,plus__.started,plus.stopped,trial_30.started,image_1.started,image_2.started,trial_resp.started,trial_30.stopped,trial_resp.keys,trial_resp.rt,trial_resp.duration,image_1.stopped,image_2.stopped,Instruction_1.started,text_instruct.started,space_resp.started,Instruction_1.stopped,space_resp.keys,space_resp.rt,space_resp.duration,gap_1.started,gap__1.started,gap_1.stopped,plus_1.started,plus__1.started,plus_1.stopped,Block_1.started,image_1_set_1.started,image_2_set_1.started,resp_1.started,Block_1.stopped,resp_1.keys,resp_1.rt,resp_1.duration,image_1_set_1.stopped,image_2_set_1.stopped,Instuct_2.started,text_block2.started,space_resp_2.started,Instuct_2.stopped,space_resp_2.keys,space_resp_2.rt,space_resp_2.duration,gap_2.started,gap__2.started,gap_2.stopped,plus_2.started,plus__2.started,plus_2.stopped,Block_2.started,image_1_set_2.started,image_2_set_2.started,resp_2.started,image_1_set_2.stopped,image_2_set_2.stopped,Block_2.stopped,resp_2.keys,resp_2.rt,resp_2.duration,Instruct_3.started,text_block3.started,space_resp_3.started,Instruct_3.stopped,space_resp_3.keys,space_resp_3.rt,space_resp_3.duration,gap_3.started,gap__3.started,gap_3.stopped,plus_3.started,plus__3.started,plus_3.stopped,Block_3.started,image_1_set_3.started,image_2_set_3.started,resp_3.started,image_1_set_3.stopped,image_2_set_3.stopped,Block_3.stopped,resp_3.keys,resp_3.rt,resp_3.duration,Instruct_4.started,text_block4.started,space_resp_4.started,Instruct_4.stopped,space_resp_4.keys,space_resp_4.rt,space_resp_4.duration,gap_4.started,gap__4.started,gap_4.stopped,plus_4.started,plus___4.started,plus_4.stopped,Block_4.started,image_1_set_4.started,image_2_set_4.started,resp_4.started,image_1_set_4.stopped,image_2_set_4.stopped,Block_4.stopped,resp_4.keys,resp_4.rt,resp_4.duration,end.started,text_3.started,text_3.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
images/5n.tiff,images/10n.tiff,,,,,,,6,2,38,1,,,,,,,,,,,,,146.37057710000954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.36050850000174,146.37057710000954,146.8637039000023,146.86373620000086,146.87707220000448,147.06381310000143,147.06384550000075,147.08217390000937,147.08217390000937,147.08217390000937,147.75781809999899,['m'],[0.6738917000038782],[None],147.5833519000007,147.5833519000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,6,3,39,5,,,,,,,,,,,,,147.76997710000433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.7582618000015,147.76997710000433,148.26321540000208,148.26326200000767,148.2765187000041,148.46347109999624,148.46350710000843,148.48245350000798,148.48245350000798,148.48245350000798,148.97128310000699,['z'],[0.48178489999554586],[None],148.98292670000228,148.98292670000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,6,4,40,0,,,,,,,,,,,,,148.98292670000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.97201550001046,148.98292670000228,149.47633119999955,149.47636169999896,149.48954320000485,149.67632640000375,149.67635639999935,149.69571250000445,149.69571250000445,149.69571250000445,150.30391420000524,['z'],[0.5965315000066767],[None],150.1959238999989,150.1959238999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,6,5,41,4,,,,,,,,,,,,,150.31594159999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.30491710000206,150.31594159999804,150.80940790000022,150.80944009999803,150.82220670000243,151.0093033000012,151.00933559999976,151.02872539999953,151.02872539999953,151.02872539999953,151.47783750000235,['z'],[0.44710079999640584],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,7,0,42,5,,,,,,,,,,,,,151.48884669999825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.47890699999698,151.48884669999825,151.98208450000675,151.9821329999977,151.99538320000283,152.18201970000518,152.1820471000101,152.20146750001004,152.20146750001004,152.20146750001004,152.63627210000413,['m'],[0.42611179999948945],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,7,1,43,1,,,,,,,,,,,,,152.6483869000076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.6368053000042,152.6483869000076,153.1417470000015,153.14178220000758,153.15493380000407,153.34167320000415,153.34170679999806,153.3616475000017,153.3616475000017,153.3616475000017,153.72867720000795,['z'],[0.3622317999979714],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,7,2,44,4,,,,,,,,,,,,,153.74108550000528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.72896619999665,153.74108550000528,154.2349697000027,154.2350058000011,154.24787770000694,154.43467950000195,154.4347134999989,154.45318140000745,154.45318140000745,154.45318140000745,154.76829700000235,['z'],[0.30286419999902137],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,7,3,45,2,,,,,,,,,,,,,154.7808367999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.76869379999698,154.7808367999969,155.2743455000018,155.27437720001035,155.28755160000583,155.47429720000946,155.4743274000066,155.49256910000986,155.49256910000986,155.49256910000986,155.74203580000903,['m'],[0.23945540000568144],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,7,4,46,3,,,,,,,,,,,,,155.75403850000293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.74274450000667,155.75403850000293,156.2476486000087,156.2476830000087,156.26058170000033,156.44740170000296,156.44743250000465,156.46485990000656,156.46485990000656,156.46485990000656,156.91465200000675,['z'],[0.44276479999825824],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,7,5,47,0,,,,,,,,,,,,,156.92689460000838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.9149744000024,156.92689460000838,157.42058790000738,157.42062400000577,157.43362799999886,157.620310600003,157.62034340000537,157.6389915000036,157.6389915000036,157.6389915000036,157.9684619000036,['z'],[0.316269499991904],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,8,0,48,3,,,,,,,,,,,,,157.979954800001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.9693006000016,157.979954800001,158.47359910000523,158.47363540000515,158.48658290000458,158.67329340000288,158.67332400000305,158.6934837000008,158.6934837000008,158.6934837000008,159.0874135000049,['m'],[0.38198529998771846],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,8,1,49,2,,,,,,,,,,,,,159.0996865000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.08767710000393,159.0996865000052,159.59302500000922,159.5930578999978,159.60610970000562,159.7930204000004,159.79305130000284,159.81605740000668,159.81605740000668,159.81605740000668,160.22022470000957,['z'],[0.39563210000051185],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,8,2,50,0,,,,,,,,,,,,,160.23266200000944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.22083849999763,160.23266200000944,160.7258858999994,160.72591660000035,160.73894960001053,160.92592229999718,160.92596610001056,160.94511880000937,160.94511880000937,160.94511880000937,161.47372510000423,['m'],[0.5144022000022233],[None],161.44557340000756,161.44557340000756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,8,3,51,5,,,,,,,,,,,,,161.4855979999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.47462619999715,161.4855979999993,161.97876359999646,161.97879370000737,161.99194669999997,162.17863580000994,162.1786671000009,162.19861800000945,162.19861800000945,162.19861800000945,162.55245679999643,['z'],[0.34128100000089034],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,8,4,52,1,,,,,,,,,,,,,162.5651635999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.55292040000495,162.5651635999966,163.05840590001026,163.05843699999969,163.0717192000011,163.25861580000492,163.25866930000484,163.27848249999806,163.27848249999806,163.27848249999806,163.72683140001027,['m'],[0.4457952000084333],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,8,5,53,4,,,,,,,,,,,,,163.73786259999906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.72763110000233,163.73786259999906,164.23152729999856,164.23156179999933,164.24465259999852,164.43140329999733,164.43143280000368,164.45164349999686,164.45164349999686,164.45164349999686,164.84763160000148,['z'],[0.3916721999994479],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,9,0,54,0,,,,,,,,,,,,,164.85757290000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.84813389999908,164.85757290000038,165.3510823999968,165.35110890000942,165.36427640001057,165.55097090000345,165.55099970000447,165.56877480000549,165.56877480000549,165.56877480000549,165.97877909999806,['m'],[0.40280590001202654],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,9,1,55,2,,,,,,,,,,,,,165.99073170000338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.97944670000288,165.99073170000338,166.48404950000986,166.48407690000022,166.4971535000077,166.6840349999984,166.6840685000061,166.70145419999608,166.70145419999608,166.70145419999608,167.03095149999717,['z'],[0.31876340000599157],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/10n.tiff,,,,,,,9,2,56,5,,,,,,,,,,,,,167.04359780000232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.03129640000407,167.04359780000232,167.53708280000137,167.5371135000023,167.5503774000099,167.73709619999863,167.73713140000473,167.7578033000027,167.7578033000027,167.7578033000027,168.07204280000587,['m'],[0.31013260000327136],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/10n.tiff,,,,,,,9,3,57,1,,,,,,,,,,,,,168.08327790000476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.07302429999982,168.08327790000476,168.5765750999999,168.57660630000464,168.58986659999937,168.7767204999982,168.7767492999992,168.79709150000417,168.79709150000417,168.79709150000417,169.1507980000024,['z'],[0.3508473999972921],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/5n.tiff,images/5n.tiff,,,,,,,9,4,58,4,,,,,,,,,,,,,169.1630548999965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.15116000000853,169.1630548999965,169.65626119999797,169.65629530001024,169.66955099999905,169.85620629999903,169.85623699999996,169.87477510000463,169.87477510000463,169.87477510000463,170.25759720000497,['z'],[0.37715729999763425],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/10n.tiff,images/5n.tiff,,,,,,,9,5,59,3,,,,,,,,,,,,,170.2692939999979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.25874940000358,170.2692939999979,170.76268580000033,170.76272189999872,170.77565470000263,170.962815100007,170.96284770000784,170.98048290000588,170.98048290000588,170.98048290000588,171.53721029999724,['z'],[0.5509674000059022],[None],171.48220980000042,171.48220980000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.53784050000831,171.54893119999906,171.54893119999906,174.31032770000456,space,2.7586386000039056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,0,0,0,4,,,,,,,,,174.32739390000643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.32561590000114,174.32739390000643,174.81460810000135,174.81468850000238,174.82781909999903,175.0144466000056,175.01447400001052,175.03306349999912,175.03306349999912,175.03306349999912,175.53396240000438,175.53396240000438,175.7622524000035,['z'],[0.7150971999944886],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,0,1,1,5,,,,,,,,,175.77408699999796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.76401729999634,175.77408699999796,176.26761019999685,176.26764620000904,176.28071150000324,176.4674270999967,176.46745779999765,176.48551460000454,176.48551460000454,176.48551460000454,176.9870687000075,176.9870687000075,178.3745254000096,['m'],[1.8783588999940548],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,0,2,2,0,,,,,,,,,178.38665040000342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.37567870000203,178.38665040000342,178.87997480000195,178.88000610000745,178.89316439999675,179.07993950000673,179.08002600001055,179.10270400000445,179.10270400000445,179.10270400000445,179.59959530000924,179.59959530000924,179.66766530000314,['z'],[0.5567650999873877],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,0,3,3,2,,,,,,,,,179.67953160000616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.66874580000876,179.67953160000616,180.17269859999942,180.17273170000408,180.1860852999962,180.3728728999995,180.37290750000102,180.39507220000087,180.39507220000087,180.39507220000087,,,180.8145005999977,['m'],[0.41638889999012463],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,0,4,4,3,,,,,,,,,180.8257442000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.81550500000594,180.8257442000031,181.31922269999632,181.31925529999717,181.33220180000353,181.51903160000802,181.51906370000506,181.53794019999623,181.53794019999623,181.53794019999623,,,182.0004259999987,['m'],[0.4500010000047041],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,0,5,5,1,,,,,,,,,182.01188710000133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.00209480000194,182.01188710000133,182.50551820000692,182.50555319999694,182.518670999998,182.70535689999815,182.70538310000848,182.7242402999982,182.7242402999982,182.7242402999982,183.22505400000955,183.22505400000955,183.23998090000532,['m'],[0.5036349000001792],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,1,0,6,5,,,,,,,,,183.25156309999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.24114369999734,183.25156309999875,183.74511289999646,183.74514369999815,183.7581402000069,183.94512560000294,183.94515939999837,183.96327780000865,183.96327780000865,183.96327780000865,,,184.41295030000038,['m'],[0.44007409999903757],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,1,1,7,1,,,,,,,,,184.42464029999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.41407290000643,184.42464029999974,184.9179249000008,184.91795810000622,184.93096660000447,185.11788610000804,185.11791770000127,185.1360369000031,185.1360369000031,185.1360369000031,,,185.46580320000066,['z'],[0.31598179999855347],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,1,2,8,2,,,,,,,,,185.47761529999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.4669181000063,185.47761529999843,185.97079780000786,185.9708893000061,185.9841099000041,186.17094409999845,186.17097990000912,186.18970790000458,186.18970790000458,186.18970790000458,,,186.62490680000337,['z'],[0.43034829999669455],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,1,3,9,4,,,,,,,,,186.6372202000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.62540070000978,186.6372202000057,187.1304719000036,187.13049180000962,187.14379519999784,187.33048080001026,187.33051220000198,187.34834930000943,187.34834930000943,187.34834930000943,,,187.73198640000192,['z'],[0.3754213000065647],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/18n.tiff,,,,,,,,,,,1,4,10,0,,,,,,,,,187.74351420000312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.73297110000567,187.74351420000312,188.23713750000752,188.23717590000888,188.25010560000374,188.43686630000593,188.43690020000213,188.4558687000099,188.4558687000099,188.4558687000099,,,188.86459379999724,['m'],[0.40387270000064746],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,1,5,11,3,,,,,,,,,188.8763961000077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.86546030000318,188.8763961000077,189.36979870000505,189.36982980000903,189.38306180000654,189.56968270000652,189.56971760001034,189.58839119999902,189.58839119999902,189.58839119999902,190.08939320000354,190.08939320000354,190.27734100000816,['m'],[0.6795648000115762],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,2,0,12,4,,,,,,,,,190.28928379999707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.27855489999638,190.28928379999707,190.78276660000847,190.78283690000535,190.79591169999912,190.98273920000065,190.9827718000015,191.00116149999667,191.00116149999667,191.00116149999667,191.50237780000316,191.50237780000316,191.54398030000448,['z'],[0.5384970000013709],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,2,1,13,3,,,,,,,,,191.55563149999944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.54495140000654,191.55563149999944,192.04878800000006,192.04882219999854,192.06218629999785,192.24882799999614,192.24886140000308,192.26897079999617,192.26897079999617,192.26897079999617,192.76839250000194,192.76839250000194,192.83656330000667,['m'],[0.5587107000028482],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/18n.tiff,,,,,,,,,,,2,2,14,5,,,,,,,,,192.8483075999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.83766479999758,192.8483075999975,193.34184580000874,193.34187669999665,193.35496740000963,193.54175540000142,193.54178890000912,193.5629270000063,193.5629270000063,193.5629270000063,,,193.98311739999917,['z'],[0.4083649999956833],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/18n.tiff,images/4n.tiff,,,,,,,,,,,2,3,15,2,,,,,,,,,193.9949106999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.98409589999937,193.9949106999993,194.48800559999654,194.4880245000095,194.50157220000983,194.68796219999786,194.68799430000945,194.7070931000053,194.7070931000053,194.7070931000053,195.20761440000206,195.20761440000206,195.8356163999997,['m'],[1.1202828999958],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
images/4n.tiff,images/4n.tiff,,,,,,,,,,,2,4,16,1,,,,,,,,,195.84734770000796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.83677910000551,195.84734770000796,196.3407911000104,196.34082230000058,196.35407359999954,196.54104130000633,196.5410741000087,196.56165709999914,196.56165709999914,196.56165709999914,197.06039779999992,197.06039779999992,197.15518180000072,['z'],[0.5864517000009073],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340808,001,2024-08-01_15h36.14.492,final,2024.1.5,None,2024-08-01 15h36.17.654286 +0530,
